,datadate,tic,prccd,prcod,prchd,prcld,cshtrd,
28847,20220427,GBPNZD,1.917445,1.91592,1.920035,1.90814,335223,
28848,20220428,GBPNZD,1.9199,1.91819,1.932355,1.915675,349572,
28849,20220429,GBPNZD,1.94735,1.91858,1.949965,1.91618,279567,
28850,20220502,GBPNZD,1.941515,1.946185,1.95585,1.940005,226506,
28851,20220503,GBPNZD,1.94218,1.941475,1.95423,1.93558,279410,
28852,20220504,GBPNZD,1.9305,1.9424,1.94527,1.924855,218586,
28853,20220505,GBPNZD,1.923315,1.92997,1.932485,1.903875,350266,
28854,20220506,GBPNZD,1.925935,1.9237,1.92812,1.916115,330975,
28856,20220509,GBPNZD,1.950225,1.92834,1.951335,1.92437,385718,
28857,20220510,GBPNZD,1.95777,1.95044,1.962155,1.94661,405363,
28858,20220511,GBPNZD,1.944745,1.95844,1.96072,1.941635,394370,
28859,20220512,GBPNZD,1.958575,1.94696,1.96015,1.944035,433118,
28860,20220513,GBPNZD,1.95025,1.95839,1.958825,1.94802,308479,
28861,20220516,GBPNZD,1.952535,1.95083,1.96508,1.94686,398399,
28862,20220517,GBPNZD,1.964215,1.952595,1.967515,1.94721,412382,
28863,20220518,GBPNZD,1.96064,1.963815,1.9665,1.94877,305425,
28864,20220519,GBPNZD,1.954425,1.96075,1.96274,1.9477,427016,
28865,20220520,GBPNZD,1.94986,1.95261,1.956595,1.94643,311316,
28866,20220523,GBPNZD,1.94552,1.94981,1.95079,1.93834,324520,
28867,20220524,GBPNZD,1.93989,1.94571,1.955835,1.937855,374732,
28868,20220525,GBPNZD,1.94267,1.939875,1.949685,1.92491,380024,
28869,20220526,GBPNZD,1.94531,1.941745,1.949345,1.93985,296495,
28870,20220527,GBPNZD,1.932325,1.945315,1.949295,1.92906,289390,
28871,20220530,GBPNZD,1.92945,1.93271,1.935835,1.928115,260867,
28872,20220531,GBPNZD,1.93409,1.930275,1.93825,1.92604,368540,
28873,20220601,GBPNZD,1.925185,1.93388,1.94203,1.92036,338834,
28874,20220602,GBPNZD,1.917535,1.92465,1.93043,1.915725,241651,
28875,20220603,GBPNZD,1.91955,1.919055,1.924215,1.914335,245379,
28876,20220606,GBPNZD,1.930345,1.919175,1.933065,1.916905,237488,
28877,20220607,GBPNZD,1.939995,1.930485,1.946915,1.927425,350686,
28878,20220608,GBPNZD,1.94408,1.940005,1.947985,1.93795,278136,
28879,20220609,GBPNZD,1.95711,1.9454,1.96032,1.939125,314693,
28880,20220610,GBPNZD,1.9378,1.95735,1.95912,1.934065,363955,
28882,20220613,GBPNZD,1.938175,1.94138,1.942515,1.93085,486587,
28883,20220614,GBPNZD,1.93022,1.93672,1.94566,1.925785,548535,
28884,20220615,GBPNZD,1.937585,1.93001,1.938825,1.927435,617691,
28885,20220616,GBPNZD,1.94149,1.937755,1.951395,1.92523,558456,
28886,20220617,GBPNZD,1.93539,1.94251,1.947965,1.934405,480055,
28888,20220620,GBPNZD,1.934295,1.93817,1.93855,1.924515,329445,
28889,20220621,GBPNZD,1.937595,1.934655,1.940745,1.932155,315954,
28890,20220622,GBPNZD,1.950405,1.937865,1.96314,1.937315,437242,
28891,20220623,GBPNZD,1.9546,1.95113,1.958665,1.94544,427921,
28892,20220624,GBPNZD,1.94425,1.955175,1.95528,1.940615,302565,
28893,20220627,GBPNZD,1.946795,1.94367,1.95263,1.941705,405433,
28894,20220628,GBPNZD,1.95287,1.946505,1.95407,1.94542,383489,
28895,20220629,GBPNZD,1.94926,1.952605,1.95966,1.946425,452306,
28896,20220630,GBPNZD,1.950435,1.949365,1.95622,1.94456,421280,
28897,20220701,GBPNZD,1.948615,1.95001,1.96361,1.94001,477739,
28898,20180102,GBPAUD,1.735695,1.73064,1.738065,1.723265,206600,
28899,20180103,GBPAUD,1.72489,1.735695,1.74169,1.722875,234158,
28900,20180104,GBPAUD,1.72326,1.72489,1.73014,1.72139,219558,
28901,20180105,GBPAUD,1.725365,1.72326,1.730845,1.722075,231104,
28902,20180107,GBPAUD,1.72459,1.725365,1.72663,1.72327,258,
28903,20180108,GBPAUD,1.73035,1.72459,1.73347,1.72365,197496,
28904,20180109,GBPAUD,1.73078,1.73035,1.731735,1.72418,232364,
28905,20180110,GBPAUD,1.722225,1.73078,1.73268,1.720875,310279,
28906,20180111,GBPAUD,1.7156,1.722225,1.72353,1.709835,282960,
28907,20180112,GBPAUD,1.735235,1.7156,1.743245,1.714615,327148,
28908,20180114,GBPAUD,1.737075,1.735235,1.738515,1.735235,336,
28909,20180115,GBPAUD,1.73175,1.737075,1.737345,1.727045,253401,
28910,20180116,GBPAUD,1.732345,1.73175,1.734895,1.72907,294514,
28911,20180117,GBPAUD,1.735345,1.732345,1.738275,1.727245,358583,
28912,20180118,GBPAUD,1.73691,1.735345,1.73993,1.730005,339236,
28913,20180119,GBPAUD,1.733915,1.73691,1.738145,1.72899,322619,
28914,20180121,GBPAUD,1.736305,1.733915,1.737515,1.733915,336,
28915,20180122,GBPAUD,1.74477,1.736305,1.74608,1.733735,237434,
28916,20180123,GBPAUD,1.750065,1.74477,1.755425,1.743455,288618,
28917,20180124,GBPAUD,1.765545,1.750065,1.767075,1.745935,317924,
28918,20180125,GBPAUD,1.761845,1.765545,1.771915,1.756585,468037,
28919,20180126,GBPAUD,1.74551,1.761845,1.767295,1.742305,417517,
28921,20180129,GBPAUD,1.738795,1.744815,1.74851,1.735215,332143,
28922,20180130,GBPAUD,1.750385,1.738795,1.75258,1.736495,341280,
28923,20180131,GBPAUD,1.761875,1.750385,1.762665,1.743625,403143,
28924,20180201,GBPAUD,1.774305,1.761875,1.78189,1.76068,357973,
28925,20180202,GBPAUD,1.781835,1.774305,1.78492,1.77369,389830,
28926,20180204,GBPAUD,1.78224,1.781835,1.7847,1.781835,825,
28927,20180205,GBPAUD,1.77219,1.78224,1.78598,1.764885,427593,
28928,20180206,GBPAUD,1.764345,1.77219,1.78033,1.761165,531998,
28929,20180207,GBPAUD,1.774435,1.764345,1.776,1.763175,369000,
28930,20180208,GBPAUD,1.788245,1.774435,1.79999,1.77084,516239,
28931,20180209,GBPAUD,1.76962,1.788245,1.796225,1.76433,492259,
28933,20180212,GBPAUD,1.759885,1.767655,1.774565,1.75953,325765,
28934,20180213,GBPAUD,1.767655,1.759885,1.77383,1.757605,325380,
28935,20180214,GBPAUD,1.76611,1.767655,1.778145,1.760355,408915,
28936,20180215,GBPAUD,1.77466,1.76611,1.78099,1.76254,375779,
28937,20180216,GBPAUD,1.77367,1.77466,1.777585,1.765445,338403,
28938,20180218,GBPAUD,1.772665,1.77367,1.7743,1.771355,154,
28939,20180219,GBPAUD,1.76906,1.772665,1.77479,1.766555,182267,
28940,20180220,GBPAUD,1.775055,1.76906,1.77634,1.76057,320678,
28941,20180221,GBPAUD,1.783285,1.775055,1.783825,1.770915,366314,
28942,20180222,GBPAUD,1.77864,1.783285,1.78501,1.772175,320180,
28943,20180223,GBPAUD,1.78203,1.77864,1.79121,1.77834,292422,
28945,20180226,GBPAUD,1.778215,1.78254,1.790575,1.777365,297742,
28946,20180227,GBPAUD,1.78572,1.778215,1.786745,1.773275,380481,
28947,20180228,GBPAUD,1.772945,1.78572,1.7867,1.76687,377278,
28948,20180301,GBPAUD,1.7764,1.772945,1.78234,1.770555,359048,
28949,20180302,GBPAUD,1.77737,1.7764,1.781335,1.771515,400987,
28951,20180305,GBPAUD,1.783575,1.778155,1.790755,1.77616,377844,
28952,20180306,GBPAUD,1.773845,1.783575,1.78557,1.773735,383417,
28953,20180307,GBPAUD,1.77674,1.773845,1.78813,1.773285,411564,
28954,20180308,GBPAUD,1.7732,1.77674,1.78086,1.77005,386717,
28955,20180309,GBPAUD,1.765335,1.7732,1.775095,1.763675,355481,
28957,20180312,GBPAUD,1.766305,1.76437,1.768085,1.759925,271211,
28958,20180313,GBPAUD,1.7762,1.766305,1.7799,1.762545,335651,
28959,20180314,GBPAUD,1.77245,1.7762,1.779765,1.76479,331616,
28960,20180315,GBPAUD,1.78722,1.77245,1.788745,1.77088,328576,
28961,20180316,GBPAUD,1.80795,1.78722,1.80898,1.786585,296581,
28962,20180318,GBPAUD,1.80576,1.80795,1.808085,1.80546,456,
28963,20180319,GBPAUD,1.817115,1.80576,1.828465,1.80525,360316,
28964,20180320,GBPAUD,1.821955,1.817115,1.82667,1.814065,318249,
28965,20180321,GBPAUD,1.820965,1.821955,1.831395,1.81773,372238,
28966,20180322,GBPAUD,1.83241,1.820965,1.84017,1.81838,425433,
28967,20180323,GBPAUD,1.83583,1.83241,1.83665,1.825135,362630,
28968,20180325,GBPAUD,1.83489,1.83583,1.836455,1.83389,218,
28969,20180326,GBPAUD,1.83641,1.83489,1.844705,1.830085,277413,
28970,20180327,GBPAUD,1.843755,1.83641,1.84472,1.826955,303939,
28971,20180328,GBPAUD,1.837115,1.843755,1.8509,1.836025,343250,
28972,20180329,GBPAUD,1.82585,1.837115,1.84065,1.824905,302770,
28973,20180330,GBPAUD,1.82666,1.82585,1.82857,1.82171,194691,
28975,20180402,GBPAUD,1.833355,1.823615,1.83625,1.82267,194109,
28976,20180403,GBPAUD,1.82957,1.833355,1.83571,1.825055,296436,
28977,20180404,GBPAUD,1.82484,1.82957,1.83695,1.82384,316976,
28978,20180405,GBPAUD,1.822485,1.82484,1.831525,1.817825,273503,
28979,20180406,GBPAUD,1.83563,1.822485,1.83703,1.82157,322430,
28980,20180408,GBPAUD,1.83468,1.83563,1.836845,1.833545,125,
28981,20180409,GBPAUD,1.83559,1.83468,1.84593,1.83157,269148,
28982,20180410,GBPAUD,1.82642,1.83559,1.837155,1.82363,294666,
28983,20180411,GBPAUD,1.827705,1.82642,1.835685,1.82478,290158,
28984,20180412,GBPAUD,1.834645,1.827705,1.83707,1.82634,313157,
28985,20180413,GBPAUD,1.83441,1.834645,1.836275,1.82557,271781,
28987,20180416,GBPAUD,1.8426,1.832845,1.843825,1.830335,249857,
28988,20180417,GBPAUD,1.840075,1.8426,1.847675,1.83814,262942,
28989,20180418,GBPAUD,1.82463,1.840075,1.844005,1.82408,273410,
28990,20180419,GBPAUD,1.82211,1.82463,1.835895,1.817265,319272,
28991,20180420,GBPAUD,1.82556,1.82211,1.83189,1.82051,305602,
28993,20180423,GBPAUD,1.833155,1.824855,1.834065,1.82349,238960,
28994,20180424,GBPAUD,1.838255,1.833155,1.84029,1.830905,262670,
28995,20180425,GBPAUD,1.84159,1.838255,1.846005,1.83767,285622,
28996,20180426,GBPAUD,1.84184,1.84159,1.847505,1.83835,338382,
28997,20180427,GBPAUD,1.817395,1.84184,1.846635,1.817135,284746,
28999,20180430,GBPAUD,1.82745,1.817455,1.82923,1.81668,290037,
29000,20180501,GBPAUD,1.817345,1.82745,1.8296,1.81644,295005,
29001,20180502,GBPAUD,1.81149,1.817345,1.82065,1.8089,411106,
29002,20180503,GBPAUD,1.80225,1.81149,1.813375,1.801125,355934,
29003,20180504,GBPAUD,1.79437,1.80225,1.805065,1.79406,268655,
29005,20180507,GBPAUD,1.803335,1.794595,1.80723,1.794245,264123,
29006,20180508,GBPAUD,1.817635,1.803335,1.818645,1.803335,374555,
29007,20180509,GBPAUD,1.81594,1.817635,1.82435,1.81481,374247,
29008,20180510,GBPAUD,1.7946,1.81594,1.81952,1.79202,425265,
29009,20180511,GBPAUD,1.79526,1.7946,1.79851,1.79052,330741,
29011,20180514,GBPAUD,1.801155,1.795295,1.802425,1.793585,272128,
29012,20180515,GBPAUD,1.80732,1.801155,1.808755,1.79882,332025,
29013,20180516,GBPAUD,1.79492,1.80732,1.81103,1.793715,378139,
29014,20180517,GBPAUD,1.799135,1.79492,1.804175,1.791555,347383,
29015,20180518,GBPAUD,1.79363,1.799135,1.800785,1.79234,307331,
29016,20180520,GBPAUD,1.789745,1.79363,1.791805,1.78834,372,
29017,20180521,GBPAUD,1.770905,1.789745,1.793195,1.770225,297946,
29018,20180522,GBPAUD,1.77318,1.770905,1.77534,1.76704,346623,
29019,20180523,GBPAUD,1.76559,1.77318,1.77971,1.764865,402575,
29020,20180524,GBPAUD,1.766415,1.76559,1.77503,1.76428,404970,
29021,20180525,GBPAUD,1.76184,1.766415,1.768565,1.75871,298323,
29023,20180528,GBPAUD,1.76413,1.761485,1.76557,1.758745,242288,
29024,20180529,GBPAUD,1.76563,1.76413,1.770205,1.75435,408385,
29025,20180530,GBPAUD,1.75338,1.76563,1.77245,1.752255,366758,
29026,20180531,GBPAUD,1.75689,1.75338,1.761065,1.75187,380317,
29027,20180601,GBPAUD,1.764105,1.75689,1.769875,1.754195,338169,
29028,20180603,GBPAUD,1.76481,1.764105,1.766015,1.76229,40,
29029,20180604,GBPAUD,1.740655,1.76481,1.76556,1.739335,304647,
29030,20180605,GBPAUD,1.758535,1.740655,1.75961,1.739265,329624,
29031,20180606,GBPAUD,1.74937,1.758535,1.760075,1.747275,313366,
29032,20180607,GBPAUD,1.76039,1.74937,1.76269,1.748065,312705,
29033,20180608,GBPAUD,1.76507,1.76039,1.773495,1.75915,284943,
29035,20180611,GBPAUD,1.75833,1.766805,1.766785,1.754925,230050,
29036,20180612,GBPAUD,1.76599,1.75833,1.767355,1.75335,285526,
29037,20180613,GBPAUD,1.764755,1.76599,1.769165,1.75617,297708,
29038,20180614,GBPAUD,1.77349,1.764755,1.77964,1.762715,397830,
29039,20180615,GBPAUD,1.78421,1.77349,1.785445,1.771625,351807,
29041,20180618,GBPAUD,1.784255,1.779845,1.78672,1.775415,256900,
29042,20180619,GBPAUD,1.78461,1.784255,1.796945,1.783285,377653,
29043,20180620,GBPAUD,1.78773,1.78461,1.790915,1.77618,329026,
29044,20180621,GBPAUD,1.79453,1.78773,1.79807,1.77883,424522,
29045,20180622,GBPAUD,1.7826,1.79453,1.79674,1.779905,304688,
29047,20180625,GBPAUD,1.791205,1.78143,1.79449,1.780625,324535,
29048,20180626,GBPAUD,1.78842,1.791205,1.7946,1.785165,338855,
29049,20180627,GBPAUD,1.78649,1.78842,1.795955,1.77901,367739,
29050,20180628,GBPAUD,1.77877,1.78649,1.787475,1.777505,406017,
29051,20180629,GBPAUD,1.78317,1.77877,1.7879,1.773695,436211,
29053,20180702,GBPAUD,1.79106,1.781815,1.79504,1.78165,340438,
29054,20180703,GBPAUD,1.786425,1.79106,1.79313,1.78114,346489,
29055,20180704,GBPAUD,1.79219,1.786425,1.794415,1.779905,234010,
29056,20180705,GBPAUD,1.78971,1.79219,1.79586,1.78546,344005,
29057,20180706,GBPAUD,1.78862,1.78971,1.79134,1.78167,308884,
29059,20180709,GBPAUD,1.775775,1.792285,1.792285,1.766755,342008,
29060,20180710,GBPAUD,1.779515,1.775775,1.783925,1.769955,356802,
29061,20180711,GBPAUD,1.792335,1.779515,1.793505,1.779515,470469,
29062,20180712,GBPAUD,1.782595,1.792335,1.794305,1.782345,356958,
29063,20180713,GBPAUD,1.78291,1.782595,1.78517,1.774735,369336,
29065,20180716,GBPAUD,1.783665,1.78191,1.787785,1.78001,302848,
29066,20180717,GBPAUD,1.774925,1.783665,1.787965,1.77185,384395,
29067,20180718,GBPAUD,1.76669,1.774925,1.78257,1.762995,377157,
29068,20180719,GBPAUD,1.769205,1.76669,1.773015,1.75675,455819,
29069,20180720,GBPAUD,1.770015,1.769205,1.776015,1.762935,469521,
29070,20180722,GBPAUD,1.76906,1.770015,1.771265,1.76723,476,
29071,20180723,GBPAUD,1.774835,1.76906,1.77741,1.767215,342534,
29072,20180724,GBPAUD,1.77182,1.774835,1.779425,1.768,376192,
29073,20180725,GBPAUD,1.76926,1.77182,1.779565,1.76602,391127,
29074,20180726,GBPAUD,1.777015,1.76926,1.780435,1.7688,347700,
29075,20180727,GBPAUD,1.77,1.777015,1.77734,1.768835,307744,
29077,20180730,GBPAUD,1.77307,1.77281,1.775595,1.769305,320829,
29078,20180731,GBPAUD,1.76782,1.77307,1.77465,1.762915,345788,
29079,20180801,GBPAUD,1.772785,1.76782,1.774565,1.765275,316827,
29080,20180802,GBPAUD,1.7687,1.772785,1.78244,1.765205,288446,
29081,20180803,GBPAUD,1.757365,1.7687,1.76929,1.75622,315117,
29082,20180806,GBPAUD,1.75232,1.757365,1.75904,1.74982,250572,
29083,20180807,GBPAUD,1.74365,1.75232,1.753295,1.74089,269948,
29084,20180808,GBPAUD,1.73339,1.74365,1.745145,1.732625,279314,
29085,20180809,GBPAUD,1.73946,1.73339,1.74098,1.72834,311407,
29086,20180810,GBPAUD,1.748875,1.73946,1.75467,1.737975,420949,
29087,20180812,GBPAUD,1.752665,1.748875,1.760375,1.748875,874,
29088,20180813,GBPAUD,1.756615,1.752665,1.757065,1.74952,344618,
29089,20180814,GBPAUD,1.756625,1.756615,1.765655,1.75317,365224,
29090,20180815,GBPAUD,1.75391,1.756625,1.76265,1.75289,442330,
29091,20180816,GBPAUD,1.751355,1.75391,1.75871,1.74551,445981,
29092,20180817,GBPAUD,1.743055,1.751355,1.752835,1.741775,379594,
29093,20180819,GBPAUD,1.742315,1.743055,1.744285,1.74162,197,
29094,20180820,GBPAUD,1.743605,1.742315,1.748125,1.74111,315441,
29095,20180821,GBPAUD,1.751075,1.743605,1.752715,1.74171,384213,
29096,20180822,GBPAUD,1.756825,1.751075,1.75931,1.750345,359607,
29097,20180823,GBPAUD,1.767615,1.756825,1.769475,1.755105,334746,
29098,20180824,GBPAUD,1.753755,1.767615,1.76934,1.75217,343603,
29099,20180826,GBPAUD,1.753375,1.753755,1.75522,1.753375,12,
29100,20180827,GBPAUD,1.753895,1.753375,1.758265,1.75064,316021,
29101,20180828,GBPAUD,1.7544,1.753895,1.759355,1.75214,388177,
29102,20180829,GBPAUD,1.78172,1.7544,1.785355,1.75074,399939,
29103,20180830,GBPAUD,1.79108,1.78172,1.794065,1.781005,379846,
29104,20180831,GBPAUD,1.801605,1.79108,1.805515,1.790045,417149,
29106,20180903,GBPAUD,1.784565,1.7959,1.802715,1.78085,236118,
29107,20180904,GBPAUD,1.79137,1.784565,1.792325,1.77799,374949,
29108,20180905,GBPAUD,1.7942,1.79137,1.808245,1.782405,397310,
29109,20180906,GBPAUD,1.796505,1.7942,1.80155,1.79257,376979,
29110,20180907,GBPAUD,1.81748,1.796505,1.822415,1.79442,408147,
29111,20180909,GBPAUD,1.819865,1.81748,1.82111,1.81748,125,
29112,20180910,GBPAUD,1.83094,1.819865,1.83393,1.814245,281440,
29113,20180911,GBPAUD,1.83059,1.83094,1.83772,1.82572,358024,
29114,20180912,GBPAUD,1.81983,1.83059,1.83448,1.815275,342582,
29115,20180913,GBPAUD,1.82262,1.81983,1.823605,1.811025,341360,
29116,20180914,GBPAUD,1.827115,1.82262,1.828595,1.81884,358706,
29118,20180917,GBPAUD,1.833325,1.82689,1.83421,1.82445,305307,
29119,20180918,GBPAUD,1.821085,1.833325,1.84004,1.819725,404197,
29120,20180919,GBPAUD,1.809685,1.821085,1.823365,1.80631,363226,
29121,20180920,GBPAUD,1.81981,1.809685,1.82563,1.807145,402904,
29122,20180921,GBPAUD,1.79505,1.81981,1.822165,1.79346,412465,
29123,20180923,GBPAUD,1.801105,1.79505,1.80212,1.79505,1244,
29124,20180924,GBPAUD,1.808925,1.801105,1.811395,1.79661,362124,
29125,20180925,GBPAUD,1.818345,1.808925,1.82002,1.806045,370106,
29126,20180926,GBPAUD,1.814275,1.818345,1.81946,1.806635,400508,
29127,20180927,GBPAUD,1.8146,1.814275,1.821855,1.80986,431303,
29128,20180928,GBPAUD,1.803785,1.8146,1.815655,1.800145,388345,
29129,20180930,GBPAUD,1.80475,1.803785,1.80669,1.80349,164,
29130,20181001,GBPAUD,1.805445,1.80475,1.81609,1.8021,362698,
29131,20181002,GBPAUD,1.80546,1.805445,1.81034,1.80126,420792,
29132,20181003,GBPAUD,1.821855,1.80546,1.82348,1.80438,456735,
29133,20181004,GBPAUD,1.83958,1.821855,1.84191,1.8204,403662,
29134,20181005,GBPAUD,1.86045,1.83958,1.861095,1.83823,443738,
29135,20181007,GBPAUD,1.859655,1.86045,1.861335,1.85842,322,
29136,20181008,GBPAUD,1.849695,1.859655,1.86238,1.84348,358572,
29137,20181009,GBPAUD,1.850535,1.849695,1.854395,1.84457,446864,
29138,20181010,GBPAUD,1.87013,1.850535,1.872555,1.846075,472411,
29139,20181011,GBPAUD,1.857695,1.87013,1.873175,1.85254,622418,
29140,20181012,GBPAUD,1.849255,1.857695,1.86203,1.846755,501525,
29141,20181014,GBPAUD,1.83989,1.849255,1.844345,1.839745,1416,
29142,20181015,GBPAUD,1.844415,1.83989,1.847065,1.838315,463273,
29143,20181016,GBPAUD,1.846145,1.844415,1.85638,1.840515,459087,
29144,20181017,GBPAUD,1.84482,1.846145,1.848875,1.83497,459471,
29145,20181018,GBPAUD,1.83365,1.84482,1.84493,1.831645,481188,
29146,20181019,GBPAUD,1.83533,1.83365,1.838375,1.82375,501737,
29148,20181022,GBPAUD,1.83085,1.83695,1.842195,1.825415,441631,
29149,20181023,GBPAUD,1.83246,1.83085,1.846055,1.83002,566590,
29150,20181024,GBPAUD,1.82422,1.83246,1.83388,1.818365,579520,
29151,20181025,GBPAUD,1.810595,1.82422,1.82878,1.806655,560746,
29152,20181026,GBPAUD,1.80994,1.810595,1.82471,1.807525,619134,
29154,20181029,GBPAUD,1.81309,1.80641,1.81577,1.804485,436535,
29155,20181030,GBPAUD,1.788545,1.81309,1.814375,1.786215,422137,
29156,20181031,GBPAUD,1.80511,1.788545,1.80834,1.787655,405120,
29157,20181101,GBPAUD,1.80411,1.80511,1.80938,1.794625,439323,
29158,20181102,GBPAUD,1.80082,1.80411,1.80596,1.793315,442529,
29160,20181105,GBPAUD,1.8085,1.81085,1.81095,1.802205,325214,
29161,20181106,GBPAUD,1.80818,1.8085,1.814955,1.799985,377363,
29162,20181107,GBPAUD,1.804225,1.80818,1.814925,1.80053,458736,
29163,20181108,GBPAUD,1.800125,1.804225,1.806825,1.79404,478982,
29164,20181109,GBPAUD,1.79554,1.800125,1.80294,1.793345,451540,
29166,20181112,GBPAUD,1.791075,1.7892,1.79345,1.782495,428189,
29167,20181113,GBPAUD,1.79709,1.791075,1.80657,1.784195,469637,
29168,20181114,GBPAUD,1.795185,1.79709,1.805985,1.78609,551780,
29169,20181115,GBPAUD,1.7557,1.795185,1.797905,1.750335,635925,
29170,20181116,GBPAUD,1.74893,1.7557,1.76973,1.74771,469297,
29172,20181119,GBPAUD,1.76165,1.75763,1.765525,1.75238,322623,
29173,20181120,GBPAUD,1.77253,1.76165,1.77321,1.759695,422825,
29174,20181121,GBPAUD,1.75914,1.77253,1.775665,1.75613,355539,
29175,20181122,GBPAUD,1.77533,1.75914,1.781855,1.757915,257839,
29176,20181123,GBPAUD,1.772675,1.77533,1.7779,1.76991,319572,
29178,20181126,GBPAUD,1.77379,1.773545,1.775735,1.764255,335980,
29179,20181127,GBPAUD,1.76464,1.77379,1.77595,1.757515,442296,
29180,20181128,GBPAUD,1.75527,1.76464,1.76934,1.749595,398435,
29181,20181129,GBPAUD,1.746925,1.75527,1.75907,1.73912,416755,
29182,20181130,GBPAUD,1.743365,1.746925,1.75165,1.742645,420135,
29184,20181203,GBPAUD,1.729315,1.730215,1.737655,1.720985,396812,
29185,20181204,GBPAUD,1.732865,1.729315,1.73712,1.723795,495894,
29186,20181205,GBPAUD,1.751975,1.732865,1.755625,1.729065,387163,
29187,20181206,GBPAUD,1.76681,1.751975,1.77454,1.75027,530892,
29188,20181207,GBPAUD,1.768105,1.76681,1.772825,1.76081,459778,
29189,20181209,GBPAUD,1.767895,1.768105,1.772245,1.768105,1126,
29190,20181210,GBPAUD,1.747375,1.767895,1.77246,1.7414,591084,
29191,20181211,GBPAUD,1.733385,1.747375,1.755905,1.73303,559050,
29192,20181212,GBPAUD,1.749,1.733385,1.755755,1.729095,579531,
29193,20181213,GBPAUD,1.75187,1.749,1.753915,1.742595,518795,
29194,20181214,GBPAUD,1.754005,1.75187,1.759975,1.74941,484608,
29196,20181217,GBPAUD,1.757985,1.757055,1.76205,1.75191,455866,
29197,20181218,GBPAUD,1.76048,1.757985,1.76525,1.75251,512943,
29198,20181219,GBPAUD,1.774095,1.76048,1.779985,1.755765,572799,
29199,20181220,GBPAUD,1.780415,1.774095,1.785035,1.771325,646614,
29200,20181221,GBPAUD,1.796015,1.780415,1.79672,1.77753,557574,
29202,20181224,GBPAUD,1.802275,1.79666,1.80545,1.789835,391371,
29203,20181226,GBPAUD,1.787715,1.802275,1.80281,1.78693,210124,
29204,20181227,GBPAUD,1.79873,1.787715,1.804515,1.78616,632491,
29205,20181228,GBPAUD,1.80429,1.79873,1.80499,1.792935,455364,
29207,20181231,GBPAUD,1.808995,1.80455,1.81751,1.794795,327709,
29208,20190102,GBPAUD,1.80492,1.808995,1.816725,1.79589,444225,
29209,20190103,GBPAUD,1.80358,1.80492,1.83138,1.798555,614916,
29210,20190104,GBPAUD,1.78723,1.80358,1.80717,1.78666,517870,
29212,20190107,GBPAUD,1.787905,1.788105,1.792875,1.78254,447225,
29213,20190108,GBPAUD,1.780875,1.787905,1.79452,1.779815,518563,
29214,20190109,GBPAUD,1.78338,1.780875,1.78459,1.77554,631197,
29215,20190110,GBPAUD,1.77434,1.78338,1.788695,1.770875,538508,
29216,20190111,GBPAUD,1.779165,1.77434,1.7851,1.761325,574460,
29217,20190113,GBPAUD,1.78218,1.779165,1.78443,1.779165,640,
29218,20190114,GBPAUD,1.788095,1.78218,1.794485,1.78038,503915,
29219,20190115,GBPAUD,1.785915,1.788095,1.7905,1.764335,652848,
29220,20190116,GBPAUD,1.79685,1.785915,1.797075,1.78281,501750,
29221,20190117,GBPAUD,1.805485,1.79685,1.810235,1.79395,529867,
29222,20190118,GBPAUD,1.797645,1.805485,1.80729,1.7916,439534,
